Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
The Galway Arms Inn,,+353(0)91564555,-9.056704,53.271572,Galway,Galway City,Republic of Ireland
The Huntsman Inn,http://www.huntsmaninn.com,+353(0)91562849,-9.033787,53.281355,Galway,Galway City,Republic of Ireland
Corrib House Tea Rooms,http://www.corribhouse.com/tea-rooms/,+353(0)91446753,-9.05404062431637,53.2774317069105,Galway,Woodquay,Republic of Ireland
Padraicins Seafood Bar & Lounge,http://www.padraicins.com,+353(0)91592444,-9.22468516931155,53.248715488833,Galway,Furbo,Republic of Ireland
Walk Connemara,http://www.walkconnemara.com,+353(0)876291659,-10.0184187,53.5397805,Galway,Moyard,Republic of Ireland
Kenny's Bookshop,http://www.kennys.ie,+353(0)91709350,-9.03409422893059,53.2865194287716,Galway,Tuam Road,Republic of Ireland
Connemara Adventure Tours,http://www.connemaraadventuretours.com,+353(0)9542276,-9.769093,53.591904,Galway,Leenane,Republic of Ireland
Connemara Adventure Tours,http://www.connemaraadventuretours.com,+353(0)9542276,-9.76922174603271,53.5906813428026,Galway,Leenane,Republic of Ireland
Lakeview (Radharc na Locha) Coffee Shop,,+353(0)91574191,-9.54316059152824,53.3717684830894,Galway,Casla P.O.,Republic of Ireland
Tuam Shopping Centre,http://www.tuamshoppingcentre.ie,+353(0)9352736,-8.85527344841,53.5150853336424,Galway,Tuam,Republic of Ireland
J Woods Shop,,+353(0)9535865,-9.92604690769042,53.3926556232434,Galway,Roundstone,Republic of Ireland
Clonbur Wood Loop Walk,http://www.irishtrails.ie/Trail/Clonbur-Wood-loop-trail/224/,,-9.36514842274982,53.5460326169881,Galway,Clonbur,Republic of Ireland
Monivea Historical Trail Loop Walk,,,-8.69636308118379,53.3747589250999,Galway,Monivea,Republic of Ireland
Outdoors Ireland,http://www.outdoorsireland.com,+353(0)868604563,-8.90801385058591,53.1831011378127,Galway,Kilcolgan,Republic of Ireland
Into the West Adventures,http://www.intothewestadventures.com,+353(0)879861764,-9.04873348085936,53.2735985438514,Galway,Galway City,Republic of Ireland
The Shepherd's Hut Craft Shop,http://www.artisaninishbofin.ie/,+353(0)9545893,-10.2142347010498,53.6139379019938,Galway,Inishbofin,Republic of Ireland
Kayakmor - Galway Sea Kayak Tours,http://www.kayakmor.ie,+353(0)877565578,-9.10485375393614,53.4389224212321,Galway,Headford,Republic of Ireland
Living Ginger Designs,http://livinggingerdesigns.blogspot.ie/,+353(0)91557967,-9.36549026489251,53.4044741057593,Galway,Oughterard,Republic of Ireland
Connemara Seaweed Baths,http://www.connemaraseaweedbaths.com,+353(0)9542408,-9.70429878234858,53.5945135378417,Galway,Killary Harbour,Republic of Ireland
Tig Cóilí,,+353(0)91561294,-9.053442,53.272295,Galway,Galway,Republic of Ireland
Kylemore Abbey Pottery,http://www.kylemoreabbey.com,+353(0)9552001,-9.88931508465577,53.5615966275198,Galway,Connemara,Republic of Ireland
CycleWest Ireland,http://www.cyclewest.com,+353(0)91877323,-9.52024605364624,53.8064647043506,Galway,Connemara,Republic of Ireland
Alan Gaillard Stoneware Pottery,http://www.alangaillard.com,+353(0)9522786,-10.0203013362761,53.4926125683873,Galway,Clifden,Republic of Ireland
Sheridan's Bar & Restaurant,http://www.sheridansmilltown.com,+353(0)9351313,-8.900796,53.615006,Galway,Milltown,Republic of Ireland
Donnelly's of Barna,http://www.donnellysofbarna.com,+353(0)91592487,-9.151794,53.251178,Galway,Galway City,Republic of Ireland
The Trappers Inn & Jackson's Restaurant,https://twitter.com/TrappersInn,+353(0)91751228,-9.02408876455683,53.2887249410503,Galway,Castlegar,Republic of Ireland
Taste Matters,http://www.tastematters.ie/,+353(0)91880010,-8.57501933337403,53.1993231438081,Galway,Loughrea,Republic of Ireland
Lub Dun Eochla - Inis Mór,http://www.irishtrails.ie/Trail/Inis-Mor---Lub-Dun-Eochla/684/,,-9.68307808263466,53.1033800055676,Galway,Kilronan,Republic of Ireland
Lúb an Chorrúch - Inis Mór,,+353(0)9961263,-9.67071846349404,53.1099753951719,Galway,Inis Mór,Republic of Ireland
Lúb Cill Mhuirbhigh - Inis Mór,,,-9.67329538681633,53.1088716903231,Galway,Inis Mor,Republic of Ireland
Into the West Adventures,http://www.intothewestadventures.com/,+353(0)879861764,-9.03912044374999,53.2670282748154,Galway,Galway City,Republic of Ireland
"Radisson Blu Hotel & Spa, Galway",http://www.spiritonespa.com,+353(0)91538461,-9.04314637462152,53.2743085177841,Galway,Galway City,Republic of Ireland
Give It A Go - Sea Kayaking,http://www.giveitago.ie,+353(0)871914911,-9.13939269311527,53.2609836,Galway,Barna,Republic of Ireland
Delphi  Resort,http://www.delphiadventureresort.com/,+353(0)9542208,-9.7582709103334,53.6208356867314,Galway,Connemara,Republic of Ireland
Ireland For You,http://www.irelandforyou.eu/en/golftours-and-more-with-ireland-for-you/,+353(0)91523120,-9.07042739999997,53.2623085015838,Galway,Salthill,Republic of Ireland
Poppy Seed Cafe,http://www.poppyseed.ie,+353(0)91535944,-9.05134351510537,53.2752889123867,Galway,Galway City,Republic of Ireland
Poppy Seed Cafe Clarinbridge,http://www.poppyseed.ie,+353(0)91796019,-8.88080357363287,53.2275955847738,Galway,Clarinbridge,Republic of Ireland
The Malt House Mountbellew,,+353(0)909679255,-8.49986659311525,53.4698567618728,Galway,Mountbellew,Republic of Ireland
Food 4 Thought,http://www.facebook.com/pages/Food-4-Thought/124752890890131?ref=hl,+353(0)91565854,-9.05152438227844,53.2729226230529,Galway,Galway,Republic of Ireland
The Kitchen,https://www.facebook.com/KitchenGalway,+353(0)91534883,-9.05353341416059,53.26964121222,Galway,Galway,Republic of Ireland
Connemara Walking Vacations,http://www.errisbeglodge.com,+353(0)9535807,-9.952309,53.384562,Galway,Roundstone,Republic of Ireland
Kirwan's Lane Restaurant,http://kirwanslane.com,+353(0)91568266,-9.05475542764736,53.2711577829038,Galway,Galway,Republic of Ireland
Upstairs at McCambridge's,http://www.mccambridges.com,+353(0)91562259,-9.05234346441807,53.2730185642895,Galway,Galway,Republic of Ireland
McCambridge's,http://www.mccambridges.com,+353(0)91562259,-9.05245784834562,53.2730241143368,Galway,Galway,Republic of Ireland
Clarin Bistro,http://www.raheenwoodshotel.ie/restaurants-athenry-galway.html,+353(0)91875888,-8.76092936122893,53.3005969047666,Galway,Athenry,Republic of Ireland
McHale's Bar and Grill,http://www.raheenwoodshotel.ie/wine-dine.html,+353(0)91875888,-8.76227432937355,53.3004307594447,Galway,Athenry,Republic of Ireland
Brasserie On The Corner,http://brasseriegalway.com,+353(0)91530333,-9.05293974001995,53.27471702138,Galway,Galway City,Republic of Ireland
Pizza & Pasta Napoli,http://www.pizzaandpastanapoli-galway.com/,+353(0)91532806,-9.0539092,53.2715116,Galway,Galway,Republic of Ireland
WILD,http://www.wildfullstop.com,+353(0)876151931,-10.0021548300353,53.5438887895402,Galway,Letterfrack,Republic of Ireland
Asian Tea House,http://www.asianteahouse.ie/,+353(0)91563749,-9.0536897209015,53.2745802190264,Galway,Galway City,Republic of Ireland
Maxwells Bistro,http://www.maxwellsrestaurant.ie,+353(0)91568974,-9.05119954907377,53.2740522965406,Galway,Galway,Republic of Ireland
Pier Head Bar & Restaurant,http://www.pierhead.ie,+353(0)91638188,-8.93809821904903,53.140404378776,Galway,Kinvara,Republic of Ireland
The West Wing Restaurant,http://www.westwingrestaurant.ie,+353(0)9360394,-8.88072766866162,53.5069559418771,Galway,Tuam,Republic of Ireland
The Skeff Bar & Kitchen,http://www.theskeff.ie/,+353(0)91563173,-9.0499071517288,53.274178000352,Galway,Galway,Republic of Ireland
The Secret Garden,,+353(0)851505460,-9.05975958413091,53.2700008836752,Galway,Galway,Republic of Ireland
Gourmet Tart Company,http://gourmettartco.com,+353(0)91861667,-9.07564161432492,53.2601457562522,Galway,Salthill,Republic of Ireland
Butlers Chocolate Café Galway,http://www.butlerschocolates.com/,+353(0)91569901,-9.0518409402722,53.2733729759288,Galway,Galway,Republic of Ireland
High Cafe,,+353(0)91532648,-9.0537415,53.2715923,Galway,Galway,Republic of Ireland
Galway Bay Boat Tours,http://galwaybaytours.com,+353(0)874606606,-9.05631820129394,53.2695033776788,Galway,Galway City,Republic of Ireland
Burren Nature Sanctuary,http://www.bns.ie,+353(0)91637444,-8.92780773643187,53.1286745291165,Galway,Kinvara,Republic of Ireland
Sheridan's Cheesemongers & Wine Bar,http://www.sheridanscheesemongers.com,+353(0)91564829,-9.054295,53.2724638,Galway,Galway City,Republic of Ireland
Clifden Slí na Sláinte,http://www.irishheart.ie/sli,,-10.0179253,53.488986,Galway,Clifden,Republic of Ireland
Mervue Slí,http://www.irishheart.ie/sli,,-9.05507663666992,53.271599515534,Galway,Galway City,Republic of Ireland
Milltown Slí,http://www.irishheart.ie/sli,,-8.89895061433105,53.6139673755756,Galway,Milltown,Republic of Ireland
Moylough Slí na Sláinte,http://www.irishheart.ie/sli,,-8.5677299875,53.4880667784334,Galway,Moylough,Republic of Ireland
Walsh's Bakery & Coffee Shop,http://www.walshsbakery.com,+353(0)9521283,-10.0211495239425,53.4876280409572,Galway,Clifden,Republic of Ireland
dela Restaurant,http://www.dela.ie,+353(0)91449252,-9.05714560555725,53.2710530071245,Galway,Galway City,Republic of Ireland
Monivea - Mass Track trail,http://www.irishtrails.ie/Trail/Monivea---Mass-Track-trail/227/,,-8.702721,53.374262,Galway,Monivea,Republic of Ireland
Oranmore Slí Na Slainte Walking Route,http://www.irishtrails.ie/Trail/Oranmore-Sli/1026/,,-8.9219481,53.2703467,Galway,Oranmore,Republic of Ireland
Portumna Forest Park - Bonaveen Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Bonaveen-Walking-Trail/2311/,,-8.25561945742185,53.0921625780092,Galway,Portumna,Republic of Ireland
Portumna Forest Park - Forest Friendly Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Forest-Friendly-Walking-Trail/2321/,,-8.2484955102783,53.083038345911,Galway,Portumna,Republic of Ireland
Portumna Forest Park - Rinmaher Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Rinmaher-Walking-Trail/2331/,,-8.2484955102783,53.083038345911,Galway,Portumna,Republic of Ireland
Portumna Forest Park - Woodland Walking Trail,http://www.irishtrails.ie/Trail/Portumna-Forest-Park---Woodland-Walking-Trail/2341/,,-8.24540560549314,53.0811823331613,Galway,Portumna,Republic of Ireland
Tuam Slí,http://www.irishtrails.ie/Trail/Tuam-Sli/1136/,,-8.86069151062009,53.509975057858,Galway,Tuam,Republic of Ireland
Connemara Equestrian Escapes,http://www.connemaraequestrianescapes.com,+353(0)876445589,-9.1522584,53.3425195,Galway,Moycullen,Republic of Ireland
Bike Electric at All Things Connemara,http://www.allthingsconnemara.ie,+353(0)9522630,-10.0209000153442,53.4875734195623,Galway,Clifden,Republic of Ireland
All Things Connemara,http://allthingsconnemara.ie/,+353(0)9522630,-10.0206832,53.4875642,Galway,Clifden,Republic of Ireland
Aran Sweater Market,http://www.aransweatermarket.com,+353(0)646639756,-9.7196641,53.1288715,Galway,Aran Islands,Republic of Ireland
Mungo Murphy’s Seaweed Co.,http://www.mungomurphyseaweed.com,+353(0)857583862,-9.5511,53.2708,Galway,Rossaveal,Republic of Ireland
Galway Food Tours,http://tiny.cc/7e7vfx,+353(0)867332885,-9.04947254971209,53.2721788149031,Galway,Galway,Republic of Ireland
Wild Atlantic Adventures,http://www.wildatlanticadventures.com,+353(0)873818989,-9.21528799900477,53.2485390415793,Galway,Furbo,Republic of Ireland
Celtic Tales - The Crane Bar,http://rabfultonstories.weebly.com/,+353(0)838653317,-9.060383,53.269875,Galway,Galway City,Republic of Ireland
Health and Herbs,http://www.healthandherbs.ie,+353(0)91583260,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Bike the Bay,https://www.facebook.com/pages/Bike-the-Bay-Salthill/297510053744919?sk=settings&tab=settings#!/pages/Bike-the-Bay-Salthill/297510053744919,+353(0)862416199,-9.0688495,53.2669923,Galway,Salthill,Republic of Ireland
Spirit of Ireland - Wild Atlantic Way Day Tours,http://www.wildatlanticwaydaytours.com,+353(0)877777805,-9.04947254971209,53.2721788149031,Galway,Ballybane,Republic of Ireland
Connemara Sea Safaris,https://www.facebook.com/ConnemaraSeaSafaris,+353(0)877204488,-9.83878752777127,53.3258473162883,Galway,Carna,Republic of Ireland
Péarla na Mara,http://www.pearlanamara.ie,+353(0)91483900,-8.928358,53.268736,Galway,Oranmore,Republic of Ireland
Tír na nÓg Bar & Restaraunt,https://www.facebook.com/TirnanOg.Bialann?fref=ts,+353(0)91593863,-9.4655489,53.2403113,Galway,Inverin,Republic of Ireland
Claddagh Arts Centre,http://claddaghartscentre.com/,,-9.05691890000002,53.2665135697012,Galway,The Claddagh,Republic of Ireland
Padraicins Seafood Bar & Lounge,http://www.padraicins.com,+353(0)91592444,-9.22468516931155,53.248715488833,Galway,Furbo,Republic of Ireland
Executive Helicopters,http://www.executive-helicopters.com,+353(0)909749764,-8.5660931,53.1989136,Galway,Loughrea,Republic of Ireland
Eile Mental Activity Park,http://www.eilemental.com,+353(0)831993333,-9.224199,53.283714,Galway,Spiddal,Republic of Ireland
The Ecology Centre,http://www.theecologycentre.ie,+353(0)868278031,-9.94819065314982,53.5541222839805,Galway,Connemara,Republic of Ireland
OMG,http://www.omggalway.com/,+353(0)91509950,-9.0529305,53.2726602,Galway,Galway,Republic of Ireland
An Sibin Bar & Restaurant,https://www.facebook.com/AranIslandsHotel,+353(0)9961104,-9.67561171738282,53.117802237923,Galway,Aran Islands,Republic of Ireland
e-Bike Tours Wild Atlantic Way,http://www.wildatlanticway.bike,+353(0)862416199,-9.0704274,53.2625652,Galway,Salthill,Republic of Ireland
Galway Crafts & Collectables,http://www.facebook.com/galwaycraftsandcollectables,+353(0)862411155,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
River Art Supplies Ltd.,http://www.riverart.ie,+353(0)91871770,-8.5711982088461,53.2009219116287,Galway,Loughrea,Republic of Ireland
Connemara Isles Golf Club,http://www.connemaraislesgolf.com,+353(0)876251832,-9.66859756391148,53.2902943822425,Galway,Lettermore,Republic of Ireland
Barr An Chaladh,https://www.facebook.com/barranchaladh,+353(0)91895762,-9.04947254971209,53.2721788149031,Galway,Woodquay,Republic of Ireland
e-Bike Tours Wild Atlantic Way,http://www.wildatlanticway.bike,+353(0)862416199,-9.0704274,53.2625652,Galway,Salthill,Republic of Ireland
e-Bike Tours Wild Atlantic Way,http://www.wildatlanticway.bike,+353(0)862416199,-9.07412650150763,53.2597937783545,Galway,Salthill,Republic of Ireland
TrekkingTruTime,http://www.trekkingtrutime.com,+353(0)879690308,-8.87007378376052,53.2120555326052,Galway,Kilcolgan,Republic of Ireland
Claddagh Jewellers,https://thecladdagh.com/,+353(0)91562554,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Coyne's Bar & Bistro,https://www.facebook.com/pages/Tigh-Chadhain-Coynes-Bar-Bistro/148319605207664,+353(0)9533409,-9.73526644569984,53.3209297243891,Galway,Kilkieran,Republic of Ireland
McGettigan's Galway,http://www.mcgettigans.com/,+353(0)91331010,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Wild Atlantic Bike Hire,http://wildatlanticwaybikehire.net/,+353(0)879235956,-9.98345082356366,53.5970236473821,Galway,Renyvale,Republic of Ireland
Veldons Seafarer Bar & Restaurant,http://www.veldons.ie,+353(0)9541046,-9.94819065314982,53.5541222839805,Galway,Connemara,Republic of Ireland
Veldons Seafarer Bar & Restaurant,http://www.veldons.ie,+353(0)9541046,-9.94819065314982,53.5541222839805,Galway,Connemara,Republic of Ireland
Péarla na Mara (Galway City),http://www.pearlanamara.ie,+353(0)91502911,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
The Pins Gastro Bar featuring Pizza Dozzina,http://www.thetwelvehotel.ie,+353(0)91597000,-9.15123220943474,53.2504350432091,Galway,Barna,Republic of Ireland
Upstairs @ West Restaurant,http://www.thetwelvehotel.ie/west-restaurant,+353(0)91597000,-9.15123220943474,53.2504350432091,Galway,Barna,Republic of Ireland
Oscars Seafood Bistro,http://www.oscarsbistro.ie,+353(0)91582180,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Lowry’s Irish Music and Whiskey Bar,http://www.lowrysbar.ie/,+353(0)9521347,-10.0221869292136,53.4880980446473,Galway,Clifden,Republic of Ireland
Atlantic Way Sailing,http://www.atlanticwaysailing.com,+353(0)91555960,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Rush Kitesurfing Galway,http://www.facebook.com/rushkitesurfing,+353(0)876724454,-9.13227,53.25588,Galway,Galway City,Republic of Ireland
Great Escape Rooms,http://www.greatescaperooms.ie,+353(0)91536979,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Overland Ireland,http://www.overlandireland.ie,+353(0)91376482,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Sanctuary Café,http://www.bns.ie/sanctuary-cafe.php,+353(0)91637444,-8.93476483668724,53.1393608148233,Galway,Kinvara,Republic of Ireland
AKYoga,http://www.glenloabbeyhotel.ie/en/dynamic-calendar/?price_group=68719476736&sv=false,+353(0)863952831,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
The Ardagh Restaurant,http://www.ardaghhotel.com,+353(0)9521384,-10.0761839823998,53.4327564198856,Galway,Clifden,Republic of Ireland
Epic Ireland Adventures,http://www.epicireland.com,+353(0)91375262,-9.0521008,53.2700206,Galway,Galway City,Republic of Ireland
Real Adventures,http://realadventures.ie,+353(0)851462526,-10.0211167278167,53.4892933470866,Galway,Clifden,Republic of Ireland
Connemara Sands Hotel – Sands Seaweed Spa,http://connemarasands.com,+353(0)9523030,-10.0774982648171,53.4382754443643,Galway,Ballyconneely,Republic of Ireland
Garavan’s Bar,http://garavans.ie,+353(0)91562637,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Western Family History Association,http://wfha.info,+353(0)91799258,-8.85353885740687,53.3824631385746,Galway,Turloughmore,Republic of Ireland
Royal Villa Chinese Restaurant,http://royalvilla.ie,+353(0)867279638,-9.0704274,53.2625652,Galway,Galway City,Republic of Ireland
Evergreen Healthfoods Mainguard St.,http://evergreen.ie,+353(0)91564215,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Evergreen Healthfoods Westside,http://evergreen.ie,+353(0)91581008,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Evergreen Healthfoods Eyre Square,http://evergreen.ie,+353(0)91568843,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Evergreen Healthfoods Barna,http://evergreen.ie,+353(0)91867875,-9.1550925,53.2495099,Galway,Barna,Republic of Ireland
Evergreen Healthfoods Moycullen,http://evergreen.ie,+353(0)91868580,-9.18077272916839,53.3375837524118,Galway,Moycullen,Republic of Ireland
Evergreen Healthfoods Oranmore,http://evergreen.ie,,-8.92864926322261,53.2673644742174,Galway,Oranmore,Republic of Ireland
Evergreen Healthfoods Galway Shopping Centre,http://evergreen.ie,+353(0)91564550,-9.04246682554538,53.2898006111192,Galway,Galway City,Republic of Ireland
Galway City Cycle Tours,http://www.galwaycitycycletours.ie/,+353(0)838588899,-9.04114697292982,53.2766729855428,Galway,Galway City,Republic of Ireland
Escape the room Galway,http://asylroom.com,+353(0)852206513,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Burren Yoga and Meditation Centre,http://www.burrenyoga.com,+353(0)91637680,-8.953459,53.087243,Galway,Kinvara,Republic of Ireland
Connemara Equestrian Escapes,http://connemaraequestrianescapes.com,+353(0)876445589,-9.1262581,53.3586277,Galway,Moycullen,Republic of Ireland
Loam,http://loamgalway.com,+353(0)91569727,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
De Burgos Bike Hire,http://deburgos.ie,+353(0)9759499,-8.22074489743998,53.0932124109844,Galway,Portumna,Republic of Ireland
Murrays,https://facebook.com/murraysgalway,+353(0)91375520,-9.07272237268832,53.26264775325,Galway,Lower Salthill,Republic of Ireland
Bayview Restaurant,http://www.bayviewrestaurantinishmore.com,+353(0)867929925,-9.66315312490235,53.123003326319,Galway,Inis Mor,Republic of Ireland
Optimum Health,http://optimumhealth.ie,+353(0)876722395,-9.0489801,53.2727508,Galway,Galway City,Republic of Ireland
WaveRides,http://waverides.com,+353(0)719680974,-9.55668175801861,53.2677998993875,Galway,Rossaveal,Republic of Ireland
O’Reilly’s Bar & Kitchen,http://oreillysbarandkitchen.ie,+353(0)91522610,-9.0766095,53.2596078,Galway,Galway City,Republic of Ireland
56 Central Restaurant,http://56central.com,+353(0)91569511,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Kinvara Walks,http://kinvarawalks.com,+353(0)872540676,-8.93476483668724,53.1393608148233,Galway,Kinvara,Republic of Ireland
West Ireland Cycling,http://www.westirelandcycling.com,+353(0)872056904,-9.05756737722867,53.2696952974641,Galway,Galway City,Republic of Ireland
Il Molo,https://www.facebook.com/enotecailmolo/,+353(0)838493400,-8.93790509999996,53.1398509,Galway,Kinvara,Republic of Ireland
Falguni Indian Restaurant,http://falguni.ie,+353(0)91540006,-9.07272237268832,53.26264775325,Galway,Galway,Republic of Ireland
Loughrea School of Art,http://www.loughreaschoolart.com,+353(0)863933612,-8.571106217,53.1986461,Galway,Loughrea,Republic of Ireland
O’Donnell Tours,http://odonnelltourguide.com/,+353(0)872451217,-8.5660931,53.1989136,Galway,Loughrea,Republic of Ireland
ROUGE Restaurant,http://rougegalway.com,+353(0)91530681,-9.0571893,53.2704869,Galway,Galway City,Republic of Ireland
The Blue Note,http://thisisgalway.ie/drink-galway/the-blue-note/,+353(0)91589116,-9.05931624424135,53.2700652974129,Galway,Galway City,Republic of Ireland
The Cottage Store,http://thecottagestoreantiques.com,+353(0)860665315,-8.2224288779098,53.0914029885935,Galway,Portumna,Republic of Ireland
The Sheep,http://thesheep.ie,+353(0)91564373,-9.054172,53.271514,Galway,Galway City,Republic of Ireland
Temple Cafe,http://facebook.com/cafetemple/,+353(0)838329368,-9.05273930496548,53.2713363799223,Galway,Galway City,Republic of Ireland
The Dough Bros,http://thedoughbros.ie,+353(0)91395238,-9.05168591163942,53.2727054159198,Galway,Galway,Republic of Ireland
SALT Restaurant and Bar,https://saltgalway.com/,+353(0)91448441,-9.0749933,53.2604214,Galway,Galway,Republic of Ireland
Kai Restaurant,http://kaicaferestaurant.com/,,-9.06113143250615,53.2695843307288,Galway,Galway,Republic of Ireland
DK Connemara Oysters Farm Tour,http://dkconnemaraoysters.com,+353(0)879186997,-9.98544117194865,53.5572516090767,Galway,Letterfrack,Republic of Ireland
BEM Ireland,http://bemireland.com,,-9.00406,53.291,Galway,Galway City,Republic of Ireland
Go West,http://www.gowest.ie,+353 91 591222,-9.20945,53.24967,Galway,Galway City,Republic of Ireland
Corrib Princess,http://www.corribprincess.ie,,-9.0545904,53.278616,Galway,Galway City,Republic of Ireland
Galway Bay Executive Travel,http://www.galwaybayexecutivetravel.ie,,-8.91921,53.27096,Galway,Oranmore,Republic of Ireland
Galway Bay Golf Resort,http://www.galwaybaygolfresort.com,,-8.9742739,53.2498052,Galway,Galway City,Republic of Ireland
Galway Designers Studio House,http://www.facebook.com/GalwayDesignersStudioHouse,+353(0)91561840,-9.05249808148084,53.2721756069037,Galway,Galway,Republic of Ireland
Clifden Historical Walking Tours,http://www.connemaragirlpublications.com/tours.htm,+353(0)876471107,-10.019121,53.4889643834176,Galway,Clifden,Republic of Ireland
37 West Café,http://www.37westcafe.com,+353(0)91524122,-9.06449439262507,53.2810016706525,Galway,Galway City,Republic of Ireland
High King Tours,http://highkingtours.ie,+353(0)91398116,-9.0454682,53.2749626,Galway,Galway,Republic of Ireland
The Galway Gravedigger Bus Tour - Hidden Dublin Walks and Tours,http://thegravedigger.ie/,+353(0)852088117,-9.04871792880931,53.2732821102448,Dublin,Dublin City,Republic of Ireland
Browne's,http://www.brownestuam.ie,+353(0)9360700,-8.8508429,53.5150109,Galway,Tuam,Republic of Ireland
Ór Jewellery,http://instagram.com/orireland,+353(0)876036471,-9.05197655889549,53.2733835059377,Galway,Galway City,Republic of Ireland
The Ecology Centre Seaweed Walks,http://theecologycentre.ie,+353(0)868278031,-9.9482317,53.5536034,Galway,Letterfrack,Republic of Ireland
Tom O’Hawks Axe Throwing,http://axethrowing.ie/,+353(0)838275766,-8.80413488493343,53.4258198910311,Galway,Tuam,Republic of Ireland
AJLA Restaurant,http://ajla.ie,+353(0)91485413,-8.88156140969385,53.2271480358862,Galway,Clarinbridge,Republic of Ireland
Adventure Tours Inis Mor,http://facebook.com/Adventure-Tours-Inis-Mor-327265997806468/,+353(0)879547571,-9.66904792855837,53.1191408281518,Galway,Inis Mor,Republic of Ireland
Yoga Roots Ireland,http://facebook.com/yogarootsireland,+353(0)871144470,-9.08126209095655,53.259117055231,Galway,Knocknacarra,Republic of Ireland
Gill’s Bar and Restaurant,http://gillsathenry.wordpress.com,+353(0)91844728,-8.74805192910719,53.2987609993671,Galway,Athenry,Republic of Ireland
Black Boats,http://blackboats.ie,+353(0)871670084,-10.135642,53.52357,Galway,Clifden,Republic of Ireland
Galway City Tours - Boat Tours,http://galwaycitytours.ie,+353(0)871005616,-9.0459846721643,53.2751585413153,Galway,Galway City,Republic of Ireland
Galway City Tours-Walking Tours,http://galwaycitytours.ie,+353(0)871005616,-9.0459848464427,53.2751593882345,Galway,Galway City,Republic of Ireland
Galway Tourist Information Centre,,+353(0)16057700,-9.046094,53.274988,Galway,Galway City Centre,Republic of Ireland
Connemara Day Tours,http://www.facebook.com/connemaradaytours,+353(0)838495144,-9.957941,53.5951968,Galway,Renvyle,Republic of Ireland
Aran Tourist Information Centre,,+353(0)16057700,-9.66669637428287,53.1201063460801,Galway,Aran Islands,Republic of Ireland
Galway Bay Executive Travel,http://www.galwaybayexecutivetravel.ie,+353(0)91792305,-8.91920788749022,53.2709576869475,Galway,Oranmore,Republic of Ireland
Galway Tour Company,http://www.galwaytourcompany.com,+353(0)877426377,-9.052256,53.269572,Galway,Galway City,Republic of Ireland
Lally Tours,http://www.lallytours.com,+353(0)91562905,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Clifden Tourist Information Centre,,+353(0)16057700,-10.018999673832,53.4889769777202,Galway,Clifden,Republic of Ireland
Killary Fjord Water Taxi,http://killaryadventure.com,+353(0)9543411,-9.76869062180401,53.5927406010425,Galway,Leenane,Republic of Ireland
Find Your Food Adventure,https://findyourfoodadventure.com,+353(0)858476307,-9.05407488510548,53.2697484859261,Galway,Galway City,Republic of Ireland
Dr Clare Apothecary and Clinic,http://www.drclare.ie/herb-walk-galway,+353(0)91583260,-9.0605044753903,53.2696765022914,Galway,Galway City,Republic of Ireland
Clifden Cycle Hub,,+353(0)9521163,-10.01935,53.488951,Galway,Clifden,Republic of Ireland
E Brún,http://facebook.com/ebrun.bar/,+353(0)91565821,-9.05705690183504,53.2711630015141,Galway,Galway,Republic of Ireland
Galway Dark Tour,https://www.facebook.com/marteenlane,+353(0)831992548,-9.05005787007576,53.2741140865319,Galway,Galway City,Republic of Ireland
Women of Galway Tour,http://marteenlane.com/women-of-galway-tour,+353(0)831992548,-9.05005892015481,53.2741184791671,Galway,Galway City,Republic of Ireland
Connemara Gifts,http://www.peacockes.ie/giftspeacockes/gift-shop,+353(0)91552306,-9.53950146178715,53.4560860268706,Galway,Recess,Republic of Ireland
Merrow,http://merrow.ie,+353(0)91394076,-9.05293259934126,53.269923531975,Galway,Galway,Republic of Ireland
