ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
916,Clonlara Golf And Leisure Club,http://www.gui.ie,+353(0)61354141,-8.536124,52.704429,Clare,Clonlara,Republic of Ireland
917,Lahinch Golf Club Castle Course,http://www.gui.ie,+353(0)657081003,-9.346282,52.935583,Clare,Lahinch,Republic of Ireland
918,Lahinch Golf Club Old Course,http://www.gui.ie,+353(0)657081003,-9.346282,52.935583,Clare,Lahinch,Republic of Ireland
919,Spanish Point Golf Club,http://www.spanishpointgolfing.com/,+353(0)657084198,-9.430545,52.839623,Clare,Milltown Malbay,Republic of Ireland
920,Curra West Golf Club,http://www.currawest.com,+353(0)909745121,-8.440304,53.114984,Galway,Loughrea,Republic of Ireland
921,Galway Golf Club,http://www.galwaygolf.com,+353(0)91522033,-9.095701,53.25938,Galway,Galway - Salthill Area,Republic of Ireland
922,Oldthort Golf Course,,+353(0)909741123,-8.254669,53.086724,Galway,Portumna,Republic of Ireland
923,Oughterard Golf Club,http://www.oughterardgolfclub.com,+353(0)91552131,-9.287132,53.421818,Galway,Oughterard,Republic of Ireland
924,Castlecomer Golf Club,http://www.castlecomergolf.ie/,+353(0)564441139,-7.205688,52.797709,Kilkenny,Castlecomer,Republic of Ireland
1190,Cloughaneely Golf Course,http://www.cloughaneelygolfclub.ie/,+353(0)749165416,-8.095574,55.144826,Donegal,Falcarragh,Republic of Ireland
1191,Cruit Island Golf Club,http://www.cruitislandgolfclub.com,+353(0)749543296,-8.431021,55.047381,Donegal,Kincasslagh,Republic of Ireland
1192,Gweedore Golf Club,http://www.gweedoregolfclub.com/,+353(0)749531140,-8.315589,55.083559,Donegal,Gweedore,Republic of Ireland
1193,Otway Golf Club,http://www.facebook.com/whiteleas1/,+353(0)749158319,-7.527836,55.135162,Donegal,Rathmullan,Republic of Ireland
1194,Balheary Open Golf Course,,+353(0)18401370,-6.22372,53.479415,Dublin,Swords,Republic of Ireland
1195,Beaverstown Golf Club,http://www.beaverstown.com,+353(0)18436439,-6.150905,53.497964,Dublin,Donabate,Republic of Ireland
1196,Beech Park Golf Club,http://www.beechpark.ie,+353(0)14580522,-6.498171,53.259952,Dublin,Rathcoole,Republic of Ireland
1197,Clontarf Golf Club,http://www.clontarfgolfclub.ie,+353(0)18331892,-6.220446,53.372443,Dublin,Clontarf,Republic of Ireland
1198,Corrstown Golf Club,http://www.corrstowngolfclub.com,+353(0)18640533,-6.323151,53.45936,Dublin,Kilsallaghan,Republic of Ireland
1199,Elm Park Golf & Sports Club,http://www.elmparkgolfclub.ie,+353(0)12693438,-6.218968,53.3145,Dublin,Donnybrook,Republic of Ireland
1200,Forrest Little Golf Club,http://www.forrestlittle.ie,+353(0)18401763,-6.249884,53.439419,Dublin,Swords,Republic of Ireland
1201,Grange Castle Golf Club,http://www.grangecastlegc.com/,+353(0)14641043,-6.433052,53.315406,Dublin,Clondalkin,Republic of Ireland
1202,Hazel Grove Golf Club,http://www.hazelgrove.ie,+353(0)14520911,-6.404278,53.273163,Dublin,Tallaght,Republic of Ireland
1203,Hermitage Golf Club,http://www.hermitagegolf.ie,+353(0)16268491,-6.411667,53.363353,Dublin,Lucan,Republic of Ireland
1204,Hollystown Golf Club,http://www.hollystown.com,+353(0)18207444,-6.377412,53.431205,Dublin,Dublin City,Republic of Ireland
1205,Killiney Golf Club,http://www.killineygolfclub.ie/,+353(0)12852823,-6.129958,53.265816,Dublin,Killiney,Republic of Ireland
1206,Leopardstown Golf Centre,http://www.leopardstown.com,+353(0)12895341,-6.189303,53.266282,Dublin,Leopardstown,Republic of Ireland
1207,Lucan Golf Club,http://www.lucangolfclub.ie,+353(0)16282106,-6.473955,53.351894,Dublin,Lucan,Republic of Ireland
1208,Milltown Golf Club,http://www.milltowngolfclub.ie,+353(0)14976090,-6.254605,53.306573,Dublin,Milltown,Republic of Ireland
1209,Newlands Golf Club,http://www.newlandsgolfclub.com,+353(0)14593157,-6.391879,53.308592,Dublin,Clondalkin,Republic of Ireland
1210,Skerries Golf Club,http://www.skerriesgolfclub.ie,+353(0)18491567,-6.114719,53.564246,Dublin,Skerries,Republic of Ireland
1211,Slade Valley Golf Club,https://www.sladevalleygolfclub.ie,+353(0)14582183,-6.471166,53.256479,Dublin,Brittas,Republic of Ireland
1212,Stackstown Golf Club,http://www.stackstowngolfclub.ie,+353(0)14941993,-6.266258,53.260696,Dublin,Rathfarnham,Republic of Ireland
1213,Sutton Golf Club,http://www.suttongolfclub.org,+353(0)18322965,-6.114383,53.395662,Dublin,Sutton,Republic of Ireland
1214,Swords Open Golf Course,http://www.swordsopengolfcourse.com,+353(0)18409819,-6.262012,53.487188,Dublin,Swords,Republic of Ireland
1215,Westmanstown Golf Club,http://www.westmanstowngolfclub.ie,+353(0)18205817,-6.442211,53.379697,Dublin,Clonsilla,Republic of Ireland
1216,Woodbrook Golf Club,http://www.woodbrook.ie,+353(0)12824799,-6.111137,53.2169,Wicklow,Bray,Republic of Ireland
1217,Swing South West Ireland Golf,http://www.swinggolfireland.com,+353(0)667125733,-9.705166,52.268418,Kerry,Tralee,Republic of Ireland
1218,Castlewarden Golf Club,http://www.castlewardengolfclub.com,+353(0)14589254,-6.545115,53.265576,Kildare,Straffan,Republic of Ireland
1219,Mount Juliet Golf Club,http://www.mountjuliet.ie,+353(0)567773070,-7.188734,52.52579,Kilkenny,Thomastown,Republic of Ireland
1226,Achill Golf Club,http://www.achillgolf.com/,+353(0)9843456,-10.067661,53.975652,Mayo,Achill Island,Republic of Ireland
1227,Ashford Castle Golf Club,http://www.ashford.ie/golf,+353(0)949546003,-9.285311,53.534499,Mayo,Cong,Republic of Ireland
1228,Balla Golf Club,http://www.ballagolfclub.com/,+353(0)949365470,-9.139796,53.805038,Mayo,Balla,Republic of Ireland
1229,Ballina Golf Club,http://www.ballina-golf.com,+353(0)9621050,-9.133927,54.108316,Mayo,Ballina,Republic of Ireland
1230,Ballinrobe Golf Club,http://www.ballinrobegolfclub.com,+353(0)949541118,-9.16126,53.647381,Mayo,Ballinrobe,Republic of Ireland
1231,Ashbourne Golf Club,http://www.ashbournegolfclub.ie,+353(0)18352561,-6.379249,53.503712,Meath,Ashbourne,Republic of Ireland
1232,Black Bush Golf Club,http://www.blackbushgolfclub.ie,+353(0)18250021,-6.527499,53.527611,Meath,Dunshaughlin,Republic of Ireland
1233,County Meath Golf Club,http://www.countymeathgolfclubtrim.ie,+353(0)469431463,-6.826931,53.521352,Meath,Trim,Republic of Ireland
1234,Glebe Golf Course,http://www.glebegolfclub.com/,+353(0)469431926,-6.817892,53.561037,Meath,Trim,Republic of Ireland
1235,Laytown & Bettystown Golf Club,http://www.landb.ie,+353(0)419827170,-6.247091,53.704773,Meath,Bettystown,Republic of Ireland
1236,South Meath Golf Club,http://www.southmeathgolf.com/,+353(0)469431471,-6.814769,53.528882,Meath,Trim,Republic of Ireland
1237,Clones Golf Club,http://www.clonesgolfclub.com/,+353(0)4756017,-7.233334,54.139997,Monaghan,Clones,Republic of Ireland
1238,Athlone Golf Club,http://athlonegolfclub.ie/,+353(0)906492073,-7.992233,53.466389,Roscommon,Athlone,Republic of Ireland
1239,Boyle Golf Club,http://www.boylegolfclub.com/,+353(0)719662594,-8.294879,53.951658,Roscommon,Boyle,Republic of Ireland
1240,Ballymote Golf Club,http://www.ballymotegolfclub.ie/,+353(0)719189059,-8.488375,54.082568,Sligo,Ballymote,Republic of Ireland
1241,Ballykisteen Golf & Country Club,http://www.ballykisteenhotel.com,+353(0)6233333,-8.216777,52.502133,Tipperary,Limerick Junction,Republic of Ireland
1242,Dundrum House Hotel Golf & Leisure Resort,http://www.dundrumhousehotel.com,+353(0)6271117,-8.029798,52.549714,Tipperary,Cashel,Republic of Ireland
1243,Thurles Golf Club,http://www.thurlesgolfclub.com,+353(0)50421983,-7.802374,52.662294,Tipperary,Thurles,Republic of Ireland
1245,Lismore Golf Club,http://www.facebook.com/LismoreGolfClub/,+353(0)5854026,-7.935603,52.146485,Waterford,Lismore,Republic of Ireland
1246,Ballinacarrig Park Golf Course,,+353(0)40447195,-6.044728,52.904244,Wicklow,Wicklow,Republic of Ireland
1247,Baltinglass Golf Club,http://www.baltinglassgolfclub.ie,+353(0)596481350,-6.717096,52.944863,Wicklow,Baltinglass,Republic of Ireland
1248,Bray Golf Club,http://www.braygolfclub.com,+353(0)12763200,-6.091911,53.182087,Wicklow,Bray,Republic of Ireland
1249,Old Conna Golf Club,http://www.oldconna.com,+353(0)12826055,-6.138118,53.215571,Wicklow,Bray,Republic of Ireland
1645,Castle Golf Club,http://www.castlegc.ie,+353(0)14904207,-6.27478,53.2991,Dublin,Rathfarnham,Republic of Ireland
1721,Mitchelstown Golf Club,http://www.mitchelstown-golf.com,+353(0)2524072,-8.285451,52.286998,Cork,Mitchelstown,Republic of Ireland
1722,Listowel Golf and Fishing Club,http://www.gogolfing.ie/golf-course.php?id_club=242,+353(0)872815605/6272069,-9.473374,52.445043,Kerry,Listowel,Republic of Ireland
1726,"Citywest Hotel, Conference, Leisure & Golf Resort.",http://www.citywesthotel.com,+353(0)14010878,-6.450051,53.285947,Dublin,Saggart,Republic of Ireland
1727,Donabate Golf Club,http://www.donabategolfclub.com,+353(0)18436346,-6.127202,53.480266,Dublin,Donabate,Republic of Ireland
1731,Millicent Golf & County Club,http://www.millicentgolfclub.com,+353(0)45893279,-6.689088,53.280963,Kildare,Clane,Republic of Ireland
1732,Knightsbrook Golf Club,http://www.knightsbrook.com,+353(0)469482100,-6.765464,53.548484,Meath,Trim,Republic of Ireland
1733,Dunmurry Springs Golf Club,http://www.dunmurrysprings.ie,+353(0)45531400,-6.933364,53.189386,Kildare,Kildare Town,Republic of Ireland
1734,New Forest Golf Club,http://www.newforest.ie,+353(0)449221100,-7.431566,53.388719,Westmeath,Tyrrellspass,Republic of Ireland
1740,Bellewstown Golf Club,http://www.bellewstowngolfclub.ie,+353(0)419882757,-6.338802,53.649939,Meath,Drogheda,Republic of Ireland
1741,Julianstown Golf Course,http://www.julianstowngolf.com/,+353(0)419811953,-6.283674,53.670002,Meath,Julianstown,Republic of Ireland
1761,Eire Golf,http://www.eiregolftours.com,+353(0)644114147,-9.492879,52.089305,Kerry,Killarney,Republic of Ireland
1763,Golf & Travel Services,,+353(0)646630100,-9.529687,52.077275,Kerry,Killarney,Republic of Ireland
1764,JD Golf Tours,http://www.jdgolftours.com,+353(0)61364000,-8.887611,52.706822,Clare,Shannon,Republic of Ireland
1765,Ireland Golf,http://www.irelandgolf.com,+353(0)667181708,-9.731788,52.28277,Kerry,Tralee,Republic of Ireland
1766,Speciality Golf Tours,http://www.specialtygolftrips.com,+353(0)526170630,-7.697028,52.352922,Tipperary,Clonmel,Republic of Ireland
1767,Ireland Golf and Leisure,,+353(0)61204444,-8.628037,52.663691,Limerick,Limerick City,Republic of Ireland
1770,Ballaghaderreen Golf Course,http://www.ballaghaderreengolfclub.com,+353(0)871463628,-8.573403,53.875375,Roscommon,Ballaghaderreen,Republic of Ireland
1771,Ballinascorney Golf Club,http://www.ballinascorneygolfclub.com/,+353(0)14937755,-6.281345,53.267932,Dublin,Rathfarnham,Republic of Ireland
1772,Carrickmines Golf Club,,+353(0)12955972,-6.17244,53.247965,Dublin,Carrickmines,Republic of Ireland
1774,Castlerea Golf Club,http://www.facebook.com/CastlereaGolf/,+353(0)949620068,-8.501213,53.771547,Roscommon,Castlerea,Republic of Ireland
1775,Celbridge Elm Hall  Golf Club,http://www.celbridgeelmhallgolfclub.ie/,+353(0)16288208,-6.511164,53.339503,Kildare,Celbridge,Republic of Ireland
1776,Cill Dara Golf Club,http://www.cilldaragolfclub.com/teetimes/,+353(0)45521295,-6.896601,53.173603,Kildare,Curragh,Republic of Ireland
1777,Coosheen Golf Club,http://www.westcorkweb.ie/coosheen/,+353(0)2828182,-9.523855,51.524875,Cork,Schull,Republic of Ireland
1778,Dublin Mountain Golf Club,,+353(0)14582622,-6.438816,53.233694,Dublin,Brittas,Republic of Ireland
1779,Dunmore Demesne Golf Course,,+353(0)9338709,-8.744383,53.615673,Galway,Dunmore,Republic of Ireland
1780,Rathcore Golf and Country Club,http://www.rathcoregolfandcountryclub.com,+353(0)469541855,-6.840236,53.449972,Meath,Enfield,Republic of Ireland
1781,Foxrock Golf Club,http://www.foxrockgolfclub.com,+353(0)12893992,-6.18396,53.272353,Dublin,Foxrock,Republic of Ireland
1782,Grange Golf Club,http://www.grangegc.com/,+353(0)14932889,-6.282925,53.280755,Dublin,Rathfarnham,Republic of Ireland
1783,Mulranny Golf Club,https://mulrannygolfclub.com/,+353(0)9836262,-9.763482,53.902421,Mayo,Mulrany,Republic of Ireland
1784,Raffeen Creek Golf Club,http://raffeencreek.ie/,+353(0)214378430,-8.352032,51.833599,Cork,Ringaskiddy,Republic of Ireland
1785,Rathfarnham Golf Club,,+353(0)14931201,-6.308157,53.269041,Dublin,Rathfarnham,Republic of Ireland
1787,Rush Golf Club,http://www.rushgolfclub.com,+353(0)18438177,-6.103853,53.513557,Dublin,Rush,Republic of Ireland
1788,Swinford Golf Club,http://www.swinfordgolf.com,+353(0)949251378,-8.952515,53.935683,Mayo,Swinford,Republic of Ireland
1789,Summerhill Golf Club,http://www.summerhillgolfclub.com/website/,+353(0)469557587,-6.770405,53.467696,Meath,Rathmolyon,Republic of Ireland
1790,Strokestown Golf Club,http://www.strokestowngolfclub.com,+353(0)834648156,-8.075361,53.769617,Roscommon,Strokestown,Republic of Ireland
1793,The Royal Curragh Golf Club,http://www.royalcurraghgolf.ie,+353(0)45441238,-6.81197,53.14661,Kildare,Curragh,Republic of Ireland
1797,Tipperary Golf Club,http://www.tipperarygolfclub.com,+353(0)6251119,-8.159614,52.459604,Tipperary,Tipperary,Republic of Ireland
1923,Tailor-Made Golf Tours,http://www.tailormadegolftours.com,+353(0)214633002,-8.17264668937832,51.9167511054556,Cork,Midleton,Republic of Ireland
1931,Links Golf Ireland (Emerald Elite Ltd.),http://www.linksgolf-ireland.com/,18005504162,-6.223125,53.425287,Dublin,Santry,Republic of Ireland
1949,Castle Dargan Golf Club,http://www.castledargan.com,+353(0)719118080,-8.436763,54.197854,Sligo,Ballygawley,Republic of Ireland
1966,Redcastle Golf Club,http://www.redcastlehoteldonegal.com/golf/golf-course,+353(0)749385555,-7.127613,55.159676,Donegal,Moville,Republic of Ireland
1979,Mannan Castle Golf Club,http://www.mannancastlegolfclub.ie,+353(0)429663308,-6.699608,54.002947,Monaghan,Carrickmacross,Republic of Ireland
2018,Tinhalla Golf Course,http://www.facebook.com/Tinhalla-Golf-Driving-Range-18-Hole-Golf-Course-625266117511720/,51640338,-7.375035,52.336616,Waterford,Carrick On Suir,Republic of Ireland
2073,Blarney Golf Resort,http://www.theblarneyhotel.ie/golf/golf-course.htm,+353(0)214384477,-8.627994,51.938933,Cork,Blarney,Republic of Ireland
2076,Ballinastoe Golf Club,http://www.ballinastoegolfclub.com,+353(0)12818480,-6.216308,53.104816,Wicklow,Roundwood,Republic of Ireland
2116,Abbey Par 3 Golf Club,,,-6.862713,52.231827,Wexford,New Ross,Republic of Ireland
2139,Bantry Bay Golf Club,http://www.bantrygolf.com,+353(0)2750579,-9.448134,51.701075,Cork,Bantry,Republic of Ireland
2148,Cregmore Park Golf Club,http://www.cregmorepark.com,+353(0)91799799,-8.864552,53.328929,Galway,Claregalway,Republic of Ireland
2277,Concra Wood Golf and Country Club,http://www.concrawood.ie,+353(0)429749485,-6.709208,54.107554,Monaghan,Castleblayney,Republic of Ireland
2280,Gold Coast Golf Club,http://www.goldcoastgolfclub.com,+353(0)58-44055,-7.570264,52.085292,Waterford,Dungarvan,Republic of Ireland
2281,North East Golf Passport,,+353(0)419881530,-6.26431474897286,53.737703140986,Louth,Baltray,Republic of Ireland
2322,Glasson Golf Club,http://www.glassongolf.com,+353(0)906485120,-7.900718,53.475674,Westmeath,Athlone,Republic of Ireland
2389,Pirate's Adventure Mini Golf & Bowling Centre,http://www.piratesadventure.ie,+353(0)51393651,-7.136204,52.168772,Waterford,Tramore,Republic of Ireland
2618,Mountbellew Golf Club,http://www.mountbellewgolfclub.com,+353(0)909679259,-8.532596,53.465763,Galway,Mountbellew,Republic of Ireland
2660,Roganstown Golf and Country Club,http://www.roganstown.com,+353(0)18433118,-6.270786,53.486049,Dublin,Swords,Republic of Ireland
2661,Charlesland Golf Club,http://www.charlesland.com,+353(0)12878200,-6.055387,53.130651,Wicklow,Greystones,Republic of Ireland
2665,Dromoland Castle Golf Course,http://www.dromolandgolf.com,+353(0)61368444,-8.90811968122864,52.7827475399301,Clare,Newmarket-on-Fergus,Republic of Ireland
2666,Glenlo Abbey Hotel Golf Course,http://www.glenloabbeyhotel.ie/en/golf-resort-galway/,+353(0)915196998,-9.098089,53.300203,Galway,Galway,Republic of Ireland
2667,Nuremore Golf Course,http://www.nuremore.com,+353(0)429661438,-6.695004,53.962933,Monaghan,Carrickmacross,Republic of Ireland
2668,Portmarnock Hotel and Golf Links,http://www.portmarnock.com,+353(0)18460611,-6.126388,53.429652,Dublin,Portmarnock,Republic of Ireland
2669,Tulfarris Hotel Golf Course,http://www.tulfarrishotel.com,+353(0)45867600,-6.560348,53.125272,Wicklow,Blessington,Republic of Ireland
2670,Waterford Castle Golf Club,http://www.waterfordcastleresort.com/golf-home.html,+353(0)51871633,-7.058465,52.251676,Waterford,Waterford City,Republic of Ireland
2671,Woodstock Hotel Golf Course,http://www.woodstockgolfclub.com,+353(0)656899800,-9.027523,52.841029,Clare,Ennis,Republic of Ireland
2674,Rinn Duin Castle Loop,http://visitroscommon.com/IntoNature/RinnDuinWarrenPointLoopandCastleLoop.aspx,+353(0)906630252,-8.00432573022647,53.5441966619341,Roscommon,"Roscommon West Business Park, Golf Links Road",Republic of Ireland
2675,Rinn Duin - Warren Point Loop,http://www.irishtrails.ie/Trail/Rinn-Duin---Warren-Point-Loop/387/,+353(0)867713550,-7.99694429101748,53.5410344934507,Roscommon,Golf Links Road,Republic of Ireland
2682,Castleknock Golf Club,http://www.castleknockgolfclub.ie,+353(0)16408736,-6.395547,53.365751,Dublin,Castleknock,Republic of Ireland
2688,Bunclody Golf & Fishing Club,http://www.bunclodygfc.ie,+353(0)539374444,-6.659808,52.664993,Wexford,Bunclody,Republic of Ireland
2689,Powerscourt Golf Club,http://powerscourtgolfclub.com,+353(0)12046033,-6.186245,53.187075,Wicklow,Enniskerry,Republic of Ireland
2691,Killeen Castle,http://www.killeencastle.com/golf-club/about-killeen-golf-club.asp,+353(0)16893015,-6.594196,53.535326,Meath,Dunsany,Republic of Ireland
2718,Portmarnock Golf Club,http://www.portmarnockgolfclub.ie,+353(0)18462968,-6.12849796614705,53.4168591977057,Dublin,Portmarnock,Republic of Ireland
2798,Golf Vacations Ireland,http://www.golfvacationsireland.com,+353(0)16246366,-6.480969,53.363156,Kildare,Leixlip,Republic of Ireland
2799,Thru The Links Golf Travel,http://www.thruthelinks.com,+353(0)214580978,-8.445678,51.871029,Cork,Douglas,Republic of Ireland
2801,Adams & Butler,http://www.adamsandbutler.com/golf,+353(0)12889355,-6.215285,53.300625,Dublin,Mount Merrion,Republic of Ireland
2830,Slieve Russell Hotel Golf and Country Club,http://www.slieverussell.ie/ciuin-spa.php,+353(0)499526444,-7.558341,54.096246,Cavan,Ballyconnell,Republic of Ireland
2857,"The River Spa  at Knightsbrook Hotel, Spa and Golf Resort",http://www.knightsbrook.com,+353(0)469482100,-6.7644,53.548435,Meath,Trim,Republic of Ireland
2895,Celtic Fairways Golf,http://www.CelticFairways.com,+353(0)18284008,-6.137908,53.437931,Dublin,Dublin 13,Republic of Ireland
2906,Irish Golf Classics,http://www.irishgolfclassics.ie/,+353(0)12890830,-6.166771,53.267788,Dublin,Cornelscourt,Republic of Ireland
2932,Galway Bay Golf Resort,http://www.galwaybaygolfresort.com/,+353(0)91790711,-8.976056,53.24942,Galway,Oranmore,Republic of Ireland
2936,JDL Golf Ltd,http://www.playandstayireland.com/,+353(0)876686900,-6.332779,52.245585,Wexford,Rosslare Harbour,Republic of Ireland
2954,Ballinteskin Par 3 Golf Course,http://ballinteskinpar3golf.com/,+353(0)51422779,-6.940909,52.349225,Wexford,New Ross,Republic of Ireland
2988,The Spa at Druids Glen Hotel & Golf Resort,http://www.druidsglenresort.com/spa-hotel-wicklow/,+353(0)12870834,-6.07744910285373,53.0915453104873,Wicklow,Newtownmountkennedy,Republic of Ireland
3009,Farnham Estate Golf Club,http://www.farnhamestate.ie/golf-resort.html,+353(0)494326482,-7.39924056007692,53.9934276086889,Cavan,Cavan Town,Republic of Ireland
3036,Marlay Golf Course,http://dlrleisure.ie/marlay/golf/,+353(0)14069745,-6.27188008483744,53.2693358311328,Dublin,Rathfarnham,Republic of Ireland
3060,Moyvalley Golf Club,http://www.moyvalleygolfclub.com/,+353(0)469548080,-6.92238889160159,53.4133632665911,Kildare,Moyvalley,Republic of Ireland
3083,Glasson Hotel and Country Club,http://www.glassongolfhotel.ie/EN/Golf-Course.html,+353(0)906485120,-7.90047149512327,53.4754086745756,Westmeath,Athlone,Republic of Ireland
3143,Glen Mill Golf Club,http://www.glenmillgolfclub.ie,+353(0)12810977,-6.09022140910644,53.0676904119475,Wicklow,Newcastle,Republic of Ireland
3146,Just Golf,http://www.JustGolf.ie,+353(0)16855095,-6.26134754506983,53.3297634306725,Dublin,Canal Road,Republic of Ireland
3711,Individuality Golf Travel,https://twitter.com/IndividualityGT,,-8.56914576918256,54.6544884490911,Donegal,Kilcar,Republic of Ireland
3768,Ballybunion Crazy Golf,,+353(0)872723650,-9.65655044433594,52.4956673113177,Kerry,Ballybunion,Republic of Ireland
4015,Old Country Golf & Tours,http://www.octireland.com,+353(0)873607864,-9.70051681721145,52.2731768453068,Kerry,Kenmare,Republic of Ireland
4054,Green Landscapes Social Golf Breaks Ireland,http://landscapesgreen.com/,+353(0)876817089,-6.192047423585,53.609231285418,Dublin,Balbriggan,Republic of Ireland
4060,Connemara Isles Golf Club,http://www.connemaraislesgolf.com,+353(0)876251832,-9.66859756391148,53.2902943822425,Galway,Lettermore,Republic of Ireland
4197,Castlemartyr Resort,http://www.castlemartyrresort.ie/golf-ireland/,+353(0)214219001,-8.06874063186035,51.9081883391456,Cork,Castlemartyr,Republic of Ireland
4448,Footgolf at Deer Park Golf and Poc Fada,http://deerparkgolf.ie/footgolf/,+353(0)18323487,-6.07522757128913,53.3821384624811,Dublin,Howth,Republic of Ireland
4449,Poc Fada at Deer Park Golf and Footgolf,http://deerparkgolf.ie/poc-fada-golf/,+353(0)18323487,-6.0764149,53.382554,Dublin,Howth,Republic of Ireland
4579,Luttrellstown Castle Golf & Country Club,http://www.luttrellstowncastle.com,,-6.41557,53.3747,Dublin,Castleknock,Republic of Ireland
4594,Galway Bay Golf Resort,http://www.galwaybaygolfresort.com,,-8.9742739,53.2498052,Galway,Galway City,Republic of Ireland
4654,Curran Golf,http://currangolf.com,+353(0)15514485,-6.2542181,53.325772,Dublin,Ranelagh,Republic of Ireland
4707,Experience Ireland Golf and Travel,http://experienceirelandgolfandtravel.com,+353(0)646622830,-9.51422360370293,52.1002136004769,Kerry,Killarney,Republic of Ireland
4877,Wild Atlantic Golf Tours,http://wildatlanticgolftours.com,+353(0)861721326,-8.99457460942096,52.8198483164811,Clare,Ennis,Republic of Ireland
4887,G Golf Ireland,http://ggolfireland.org,+353(0)14429688,-6.10196961590588,53.5703968475106,Dublin,Skerries,Republic of Ireland
5010,Carr Golf Travel,http://www.carrgolf.com,+353(0)18226662,-6.349643,53.387157,Dublin,Clonsilla,Republic of Ireland
5098,Green Golf Ball Ltd.,http://www.greengolfball.com,+353(0)19059716,-6.21597222470461,53.4699796977717,Dublin,Swords,Republic of Ireland
