ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
1964,Reynards Restaurant at Errigal Country House Hotel,http://www.errigalhotel.com/dining/,+353(0)495556901,-7.102662,54.06511,Cavan,Cootehill,Republic of Ireland
1965,The Keepers Arms Restaurant,http://www.keepersarms.com/,+353(0)499523318,-7.676686,54.12045,Cavan,Bawnboy,Republic of Ireland
1967,Classiebawn Restaurant,http://www.sligo.radissonsas.com,+353(0)719140008,-8.500701,54.299059,Sligo,Rosses Point,Republic of Ireland
1968,The Courtroom Restaurant at Cabra Castle,http://www.cabracastle.com,+353(0)429667030,-6.77495150769038,53.9136730783664,Cavan,Kingscourt,Republic of Ireland
1971,The Oak Room Restaurant,http://www.theoakroom.ie,+353(0)494371414,-7.36183117196651,53.9896997019192,Cavan,Cavan Town,Republic of Ireland
1972,Holly Tree Restaurant,http://www.ballyliffinlodge.com/dining/jacks-restaurant-menu,+353(0)749378200,-7.395356,55.280175,Donegal,Ballyliffin,Republic of Ireland
1973,Tribeca Restaurant,http://www.radissonsas.com,+353(0)749194444,-7.733528,54.947011,Donegal,Letterkenny,Republic of Ireland
1974,Ard Na Breatha Restaurant,http://www.ardnabreatha.com,+353(0)749722288,-8.101196,54.662845,Donegal,Donegal Town,Republic of Ireland
1977,Granary Restaurant,http://www.millparkhotel.com/granary.aspx,+353(0)749722880,-8.118215,54.65912,Donegal,Donegal Town,Republic of Ireland
1978,Aileach Restaurant,http://www.clanreehotel.com,+353(0)749124369,-7.698523,54.943583,Donegal,Letterkenny,Republic of Ireland
1980,Fiacri Country House Restaurant,http://www.fiacrihouse.com,+353(0)50543017,-7.739576,52.886779,Tipperary,Roscrea,Republic of Ireland
1990,Fara's Restaurant,http://www.villarose.net,+353(0)749132266,-7.781476,54.799599,Donegal,Ballybofey,Republic of Ireland
2022,Stella Maris Country House Hotel Restaurant,http://www.stellamarisireland.com,+353(0)9643322,-9.393234,54.298718,Mayo,Ballycastle,Republic of Ireland
2126,Stonecutters Restaurant,http://www.stonecutterskitchen.com,+353(0)657075962,-9.403037,52.992716,Clare,Doolin,Republic of Ireland
2141,Cellar One Restaurant,http://www.theross.ie,+353(0)646631855,-9.507787,52.058101,Kerry,Killarney,Republic of Ireland
2143,Checkers Restaurant,http://www.randlescourt.com,+353(0)646635333,-9.50645,52.053937,Kerry,Killarney,Republic of Ireland
2159,Vittos Restaurant,http://www.vittosrestaurant.com,+353(0)719627000,-8.095588,53.945118,Leitrim,Carrick On Shannon,Republic of Ireland
2185,Sqigl Restaurant,http://sqiglrestaurant.com,+353(0)51389188,-6.933831,52.221495,Wexford,Duncannon,Republic of Ireland
2193,The Bards Den Restaurant & Pub,http://www.bardsden.com,+353(0)9541042,-9.947931,53.553605,Galway,Letterfrack,Republic of Ireland
2229,White Oak Restaurant - Kilford Arms Hotel,http://www.kilfordarms.ie,+353(0)567761018,-7.24767463004207,52.6541010671109,Kilkenny,Kilkenny City,Republic of Ireland
2230,The Forge Restaurant,http://www.theforgekilbride.ie,+353(0)599159939,-6.722975,52.720151,Carlow,Ballon,Republic of Ireland
2233,Lady Helen Restaurant at Mount Juliet,http://www.mountjuliet.ie,+353(0)567773000Ext.1113,-7.19078,52.527848,Kilkenny,Thomastown ,Republic of Ireland
2234,Kendals Brasserie,http://www.mountjuliet.ie/kendals-restaurant.html,+353(0)567773000Ext.1213,-7.190792,52.527851,Kilkenny,Thomastown,Republic of Ireland
2239,Crew's Steak and Seafood Restaurant,http://www.crews.ie,+353(0)5823422,-7.617161,52.088626,Waterford,Dungarvan,Republic of Ireland
2240,The Signal Restaurant,http://www.stationhousehotel.ie,+353(0)469025239,-6.66682120734026,53.5638189761184,Meath,Kilmessan,Republic of Ireland
2243,The Yard Restaurant,http://www.theyard.ie,+353(0)539144083,-6.463659,52.341259,Wexford,Wexford Town,Republic of Ireland
2250,Marlfield House Restaurant,http://www.marlfieldhouse.com,+353(0)539421124,-6.275252,52.668619,Wexford,Gorey,Republic of Ireland
2251,The Tannery Restaurant,http://www.tannery.ie,+353(0)5845420,-7.616855,52.088591,Waterford,Dungarvan,Republic of Ireland
2267,Jacob's Ladder Restaurant,http://www.watersedgehotel.ie,+353(0)214815566,-8.297908,51.849027,Cork,Cobh,Republic of Ireland
2268,Restaurant d'Antibes,http://www.whitehouse-kinsale.ie/accommodation-kinsale/Restaurant,+353(0)214772125,-8.523351,51.706606,Cork,Kinsale,Republic of Ireland
2279,Carrig Country House Restaurant,http://www.carrighouse.com,+353(0)669769100,-9.850168,52.073957,Kerry,Caragh Lake,Republic of Ireland
2316,The Pig's Ear Restaurant,http://www.thepigsear.com,+353(0)16703865,-6.254989,53.342132,Dublin,Dublin City Centre,Republic of Ireland
2318,Coole Park Restaurant,http://www.coolepark.ie,+353(0)91631669,-8.837481,53.092379,Galway,Gort,Republic of Ireland
2319,Aqua Restaurant,http://www.aqua.ie,+353(0)18320690,-6.06638090223151,53.3880061928278,Dublin,Howth,Republic of Ireland
2321,Red Oak Restaurant,,+353(0)877974079,-8.318872,53.089164,Galway,Portumna,Republic of Ireland
2323,Mirchi Cafe and Restaurant,,+353(0)469773800,-7.04171910052491,53.3447731179405,Offaly,Edenderry,Republic of Ireland
2329,Saba Restaurant at Clarendon Street,http://www.sabadublin.com,+353(0)16792000,-6.262036,53.341097,Dublin,Dublin City Centre,Republic of Ireland
2355,"Benny's Deli, Restaurant and Café",http://www.bennysdeli.com,+353(0)949620575,-8.494804,53.769288,Roscommon,Castlerea,Republic of Ireland
2392,Jackson's Restaurant,,+353(0)906634140,-8.190078,53.631014,Roscommon,Roscommon Town,Republic of Ireland
2404,The Bay Leaf Restaurant,http://www.thebayleaf.ie/,+353(0)949289743,-9.198124,53.886866,Mayo,Castlebar,Republic of Ireland
2429,Cornstore Restaurant,http://www.cornstorelimerick.com,+353(0)61609000,-8.62525,52.662551,Limerick,Limerick City,Republic of Ireland
2430,Poppadom Restaurant,http://www.poppadom.ie,+353(0)61446444,-8.623261,52.663554,Limerick,Limerick City,Republic of Ireland
2431,Milano Restaurant,http://www.milano.ie,+353(0)61462030,-8.630177,52.663623,Limerick,Limerick City,Republic of Ireland
2433,The French Table Restaurant,http://www.frenchtable.ie,+353(0)61609274,-8.635194,52.660632,Limerick,Limerick City,Republic of Ireland
2434,Bambu Restaurant,,+353(0)61410503,-8.628241,52.662776,Limerick,Limerick City,Republic of Ireland
2436,Thai Gourmet Restaurant,http://www.thaigourmet.ie,+353(0)61312012,-8.629312,52.660938,Limerick,Limerick City,Republic of Ireland
2518,Cavistons Seafood Restaurant and Food Emporium,http://www.cavistons.com,+353(0)12809245,-6.122874,53.287157,Dublin,Glasthule,Republic of Ireland
2556,The Silver Fox Seafood Restaurant,http://www.thesilverfox.ie,+353(0)539129888,-6.589223,52.173224,Wexford,Kilmore Quay,Republic of Ireland
2608,Cinnamon Garden Restaurant,http://www.cinnamongarden.ie,+353(0)18352777,-6.398761,53.512588,Meath,Ashbourne,Republic of Ireland
2609,L'Arco Italian Restaurant,http://www.burrenrestaurant.com,+0353(0)657083900,-9.148691,53.115408,Clare,Ballyvaughan,Republic of Ireland
2615,La Fougére Restaurant,http://www.khh.ie,+00353(0)9828600,-9.507916,53.802153,Mayo,Westport,Republic of Ireland
2651,Treyvaud's Restaurant,http://www.treyvaudsrestaurant.com,+353(0)646633062,-9.510084,52.060048,Kerry,Killarney,Republic of Ireland
2677,Torrinos Italian Restaurant,http://www.torrinos.ie,+353(0)9828338,-9.521792,53.7995,Mayo,Westport,Republic of Ireland
2685,Little Italy Restaurant,http://www.littleitaly.ie,+353(0)567712765,-7.248574,52.6531809999999,Kilkenny,Kilkenny City,Republic of Ireland
2686,La Rivista Restaurant,http://larivista.ie/,+353(0)567771666,-7.255044,52.654683,Kilkenny,Kilkenny City,Republic of Ireland
2690,Zuni Restaurant,http://www.zuni.ie,+353(0)567723999,-7.251932,52.649611,Kilkenny,Kilkenny City,Republic of Ireland
2696,L'Athmosphere,http://www.restaurant-latmosphere.com,+353(0)51858426,-7.107938,52.26062,Waterford,Waterford City,Republic of Ireland
2701,Les Gourmandises Restaurant,http://www.lesgourmandises.ie/,+353(0)214251959,-8.471493,51.897213,Cork,Cork City Centre,Republic of Ireland
2898,Mozart's Restaurant,http://www.mozarts.ie,+353(0)667127977,-9.704201,52.269587,Kerry,Tralee,Republic of Ireland
2902,Roadford House Restaurant,http://www.roadfordrestaurant.com,+353(0)657075050,-9.372543,53.020494,Clare,Doolin,Republic of Ireland
2903,The Wytchway Inn & Restaurant,https://www.facebook.com/thewytchwayinnholycross/timeline,+353(0)50443117,-7.89886,52.632879,Tipperary,Thurles,Republic of Ireland
2910,Jack's Coastguard Restaurant,http://www.jackscromane.com,+353(0)669769102,-9.90266,52.111235,Kerry,Killorglin,Republic of Ireland
2912,Derg Inn Restaurant,http://www.thederginn.ie,+353(0)6722037,-8.203841,53.054784,Tipperary,Nenagh,Republic of Ireland
2935,An Dún Restaurant,http://www.inismeainaccommodation.com,+353(0)9973047,-9.58424490465404,53.085765478319,Galway,Aran Islands,Republic of Ireland
3007,La Trattoria Restaurant,https://www.facebook.com/LaTrattoriaKilkenny/,+353(0)567770907,-7.24937538465576,52.6522300615077,Kilkenny,Kilkenny City,Republic of Ireland
3013,QC's Seafood Restaurant,http://www.qcbar.com,+353(0)669472244,-10.2270267999999,51.9458830332867,Kerry,Cahersiveen,Republic of Ireland
3142,Randaddy's Café & Restaurant,http://www.randaddys.ie,+353(0)657082740,-9.34568451029546,52.9361329094594,Clare,Lahinch,Republic of Ireland
3201,The Trappers Inn & Jackson's Restaurant,https://twitter.com/TrappersInn,+353(0)91751228,-9.02408876455683,53.2887249410503,Galway,Castlegar,Republic of Ireland
3208,Dax Restaurant,http://www.dax.ie/restaurant/,+353(0)16761494,-6.25443012802043,53.3348121259198,Dublin,Dublin,Republic of Ireland
3219,The Barony Restaurant,http://www.thetalbothotel.ie/,+353(0)9720484,-9.98546,54.22331,Mayo,Belmullet (Béal an Mhuirthead),Republic of Ireland
3220,China Sichuan Restaurant,http://www.china-sichuan.ie/,+353(0)12935100,-6.2107245227279,53.2781987278113,Dublin,Sandyford,Republic of Ireland
3221,Anocht  Restaurant - Kilkenny Design Centre,http://www.kilkennydesign.com,+353(0)567722118,-7.24943352638933,52.6497738071761,Kilkenny,Kilkenny,Republic of Ireland
3251,Royal Spice Indian Restaurant,http://www.royalspice.ie,+353(0)567786010,-7.25523455214533,52.6552685010105,Kilkenny,Kilkenny City,Republic of Ireland
3300,The Claddagh Restaurant - Springhill Court Hotel,http://www.springhillcourt.com/dining-in-kilkenny.html,+353(0)567721122,-7.2514187099731,52.6320949606379,Kilkenny,Kilkenny City,Republic of Ireland
3307,The Imperial Garden Chinese Restaurant,http://imperialgarden.ie/,+353(0)51583690,-7.11722017676766,52.2517836681842,Waterford,Waterford City,Republic of Ireland
3310,Toscana Restaurant City Centre Dublin,http://www.toscanarestaurant.ie/,+353(0)16709785,-6.26757419307637,53.344106137688,Dublin,Dame Street,Republic of Ireland
3313,John Gray's Restaurant at the McWilliam Park Hotel,http://www.mcwilliampark.ie,+353(0)949378000,-9.0017356,53.7238764,Mayo,Claremorris,Republic of Ireland
3314,Temptations Restaurant,http://www.milltimeshotel.ie,+353(0)9829200,-9.52230749635623,53.7984935695416,Mayo,Westport,Republic of Ireland
3316,Achill Cliff House Restaurant,http://www.achillcliff.com/,+353(0)9843400,-10.0823997707668,53.9763425294236,Mayo,"Dooagh, Achill Island",Republic of Ireland
3335,The Shack Restaurant,,+353(0)2127740972,-8.52371667911177,51.7055651053267,Cork,Kinsale,Republic of Ireland
3343,Divino Italian Tapas Restaurant,http://www.facebook.com/pages/Divino-Tapas-Skerries/258876914186883,,-6.1069349,53.5780034,Dublin,Skerries,Republic of Ireland
3344,Cellar Restaurant,http://www.stephousehotel.ie/cellar-restaurant.html,+353(0)599773209,-6.9230824,52.5998053,Carlow,Borris,Republic of Ireland
3345,Chez K's Restaurant,http://www.fitzwiltonhotel.ie,+353(0)51846900,-7.11964489371712,52.2634339735265,Waterford,Waterford,Republic of Ireland
3351,Kirwan's Lane Restaurant,http://kirwanslane.com,+353(0)91568266,-9.05475542764736,53.2711577829038,Galway,Galway,Republic of Ireland
3360,The Charles Brinsley Restaurant at Bloomfield House Hotel,http://www.bloomfieldhousehotel.ie/charles-brinsley-restaurant.html,+353(0)449343767,-7.36180731418323,53.4882491520381,Westmeath,Mullingar,Republic of Ireland
3374,McLoughlins Restaurant,http://www.roganstown.com,+353(0)18433118,-6.27227438895704,53.4869425966719,Dublin,Swords,Republic of Ireland
3389,Avenue Café Restaurant,http://www.avenuecafe.ie,+353(0)16285003,-6.58877158755797,53.3820643876728,Kildare,Maynooth,Republic of Ireland
3397,The Islands Restaurant at Hotel Westport,http://www.hotelwestport.ie,+353(0)9825122,-9.52773893442383,53.8013975778997,Mayo,Westport,Republic of Ireland
3400,The River Room Restaurant at The K Club,http://www.kclub.ie/en/the-river-room-restaurant/,+353(0)16017200,-6.62540210262386,53.3072200154548,Kildare,Straffan,Republic of Ireland
3404,The Legends Restaurant at The K Club,http://www.kclub.ie/?r=4307000&gclid=CJu9-Yiq58gCFeKx2wodEhkCpQ,+353(0)16017200,-6.62514997497646,53.3070918004984,Kildare,Straffan,Republic of Ireland
3405,J.J O'Malleys Restaurant,http://www.jjomalleys.ie,+353(0)9827307,-9.52265009391783,53.7988402020807,Mayo,Westport,Republic of Ireland
3413,Kilkieran Cottage Restaurant,http://www.kilkierancottage.ie,+353(0)51645110,-7.3806606,52.3829968,Tipperary,Carrick On Suir,Republic of Ireland
3414,Hugo's Restaurant at Druids Glen Hotel & Golf Resort,http://www.druidsglenresort.com,+353(0)12870847,-6.07884943890383,53.0915186748266,Wicklow,Newtownmountkennedy,Republic of Ireland
3422,Woodlands Restaurant at the Glenview Hotel,http://www.glenviewhotel.com/woodlands-restaurant.html,+353(0)12873399,-6.127082974799,53.1423275249557,Wicklow,Delgany,Republic of Ireland
3430,Terrace Restaurant at The Mullingar Park Hotel,http://www.mullingarparkhotel.com,+353(0)449337500,-7.3030023,53.5228145,Westmeath,Mullingar,Republic of Ireland
3433,The West Wing Restaurant,http://www.westwingrestaurant.ie,+353(0)9360394,-8.88072766866162,53.5069559418771,Galway,Tuam,Republic of Ireland
3435,Alvito's Italian Restaurant,http://www.alvitos.ie,+353(0)16242160,-6.48840110859828,53.3643245325203,Kildare,Leixlip,Republic of Ireland
3439,Rasam Restaurant,http://www.rasam.ie,+353(0)12300600,-6.12326137301636,53.2869139724284,Dublin,Dun Laoghaire,Republic of Ireland
3440,River Bank Restaurant - Court Yard Hotel,http://www.courtyard.ie,+353(0)16295100,-6.48873906693415,53.3639404011404,Kildare,Leixlip,Republic of Ireland
3442,The Flying Enterprise Lounge & Restaurant,http://www.theflyingenterprise.com/,+353(0)214311846,-8.475217,51.895423,Cork,Cork City,Republic of Ireland
3475,Brunel Restaurant at Tinakilly Country House,http://www.tinakilly.ie,+353(0)40469274,-6.07707,52.994382,Wicklow,Rathnew,Republic of Ireland
3478,Suesey Street Restaurant,http://www.sueseystreet.ie/,+353(0)16694600,-6.25274385152056,53.3327737724048,Dublin,Dublin City,Republic of Ireland
3493,Canal Boat Restaurant,http://www.canalboatrestaurant.com,+353(0)14731000,-6.24793794066158,53.3332160115043,Dublin,Dublin City,Republic of Ireland
3506,Courthouse Restaurant,https://www.courthouserestaurant.ie,+353(0)429692848,-6.71922757122615,53.9780386662391,Monaghan,Carrickmacross,Republic of Ireland
3507,Whites Restaurant at the Shirley Arms Hotel,http://www.shirleyarmshotel.ie/,+353(0)429673100,-6.71971036884883,53.9778967004901,Monaghan,Carrickmacross,Republic of Ireland
3518,Eala Bhan Restaurant,http://www.ealabhan.ie,+353(0)719145823,-8.47282487238396,54.2712697105581,Sligo,Sligo Town,Republic of Ireland
3535,Brooks Restaurant at Ballygarry House,http://ballygarryhouse.com,+353(0)667123322,-9.66022039974211,52.261225724332,Kerry,Tralee,Republic of Ireland
3571,Pepe's Restaurant,http://www.pepes.ie,+353(0)6743883,-8.197775512828,52.8615875994311,Tipperary,Nenagh,Republic of Ireland
3573,The Peppermill Restaurant,http://www.thepeppermill.ie,+353(0)6734598,-8.1981242,52.8617382,Tipperary,Nenagh,Republic of Ireland
3633,St Kyrans Restaurant,http://www.stkyrans.com/,+353(0)498547087,-7.06625891417229,53.8286857039966,Cavan,Virginia,Republic of Ireland
3637,Dawsons Restaurant,,+353(0)667127745,-9.7049496,52.2695299,Kerry,Tralee,Republic of Ireland
3644,dela Restaurant,http://www.dela.ie,+353(0)91449252,-9.05714560555725,53.2710530071245,Galway,Galway City,Republic of Ireland
3645,Captain House Restaurant,http://www.captainhouserestaurant.ie/,+353(0)579320888,-7.49574675202893,53.2751178317638,Offaly,Tullamore,Republic of Ireland
3649,Emmet Restaurant,http://www.doolyshotel.com/,+353(0)579120032,-7.91066278567177,53.0960863583807,Offaly,Birr,Republic of Ireland
3667,Scholars Townhouse Hotel Restaurant,http://www.scholarshotel.com,+353(0)419835410,-6.34828681630301,53.7176522433682,Louth,Drogheda,Republic of Ireland
3686,The Blueberry Tearoom and Restaurant,,+353(0)749723663,-8.11032240117163,54.6538146701443,Donegal,Donegal Town,Republic of Ireland
3700,Eco Pizzeria and Restaurant,http://www.ecogorey.com,+353(0)539421100,-6.2967902,52.6752146,Wexford,Gorey,Republic of Ireland
3704,Bush Hotel Restaurant and Coffee Shop,http://www.bushhotel.com/,+353(0)719671000,-8.09436266091302,53.946160729706,Leitrim,Carrick on Shannon,Republic of Ireland
3707,The Garden Restaurant,http://www.jacksons-hotel.ie,+353(0)749131021,-7.78508952421566,54.7998337912183,Donegal,Ballybofey,Republic of Ireland
3732,Redmond Restaurant - Woodenbridge Hotel,http://www.woodenbridgehotel.com/food.182.html,+353(0)40235146,-6.2368299,52.8297463,Wicklow,Arklow,Republic of Ireland
3734,Finnegan's Basement Restaurant & Wine Cellar,http://www.finneganswinecellar.com,+353(0)667181400,-9.7060813,52.2679955,Kerry,Tralee,Republic of Ireland
3741,Turntable Restaurant,http://www.tarahotel.ie/,+353(0)749741700,-8.44127020870666,54.6368705138003,Donegal,Killybegs,Republic of Ireland
3744,Inch House Country House and Restaurant,http://www.inchhouse.ie,+353(0)50451348,-7.92271678872066,52.7206757060054,Tipperary,Thurles,Republic of Ireland
3751,The Boatyard Restaurant,http://theboatyardrestaurant.ie/,+353(0)669150920,-10.2758720819723,52.1393012040178,Kerry,Dingle,Republic of Ireland
3756,Lord Kenmare's Restaurant,http://www.murphysofkillarney.com/kenmares.html,+353(0)646637245,-9.506209,52.0594612,Kerry,Killarney,Republic of Ireland
3758,The Copper Canopy Restaurant,http://www.menupages.ie/Meath/meath_central/athboy/the_copper_canopy/requestbooking,+353(0)469430625,-6.91986571349184,53.6223659799521,Meath,Athboy,Republic of Ireland
3761,Mandarin Court Chinese Restaurant,,,-8.47748390845947,54.2723966518573,Sligo,Sligo Town,Republic of Ireland
3778,Spa Seafoods Deli and Restaurant,http://www.spaseafoods.com,+353(0)667136901,-9.75417749511712,52.2830729189974,Kerry,Tralee,Republic of Ireland
3784,Cronin's Restaurant,http://croninsrestaurant.com/,+353(0)646630903,-9.50670012270188,52.0592681813856,Kerry,Killarney,Republic of Ireland
3787,The Bective Restaurant,http://www.thebective.ie,+353(0)469247780,-6.8802616,53.725148,Meath,Kells,Republic of Ireland
3788,La Bucca Restaurant,http://www.labucca.ie,+353(0)18357763,-6.39571340297454,53.5133239348052,Meath,Ashbourne,Republic of Ireland
3815,Cassidy's Restaurant,,+353(0)667128833,-9.7079117,52.2690044,Kerry,Tralee,Republic of Ireland
3817,"O'Connell Restaurant, Ballyseede Castle Hotel",http://www.ballyseedecastle.com,+353(0)667125799,-9.6619895,52.2521579,Kerry,Tralee,Republic of Ireland
3823,The Cosy Cottage Restaurant,http://www.thecosycottage.com,+353(0)749385740,-7.0387151,55.1895524,Donegal,Inishowen,Republic of Ireland
3838,Rose Garden Chinese Restaurant & Takeway,,+353(0)667129393,-9.707682,52.2712278,Kerry,Tralee,Republic of Ireland
3839,"Eithna's By the Sea, Seafood Restaurant",http://www.bythesea.ie,+353(0)868515607,-8.44822980750075,54.4667686887473,Sligo,Mullaghmore,Republic of Ireland
3860,The Hot Stove Restaurant,http://www.thehotstove.ie,+353(0)18747778,-6.26489124907379,53.3529834009662,Dublin,Dublin City,Republic of Ireland
3903,Thornton's Restaurant,http://www.thorntonsrestaurant.com,+353(0)14787008,-6.261306,53.339442,Dublin,128 St Stephen’s Green,Republic of Ireland
3917,Stir Restaurant,http://www.claytonhotelcardifflane.com/dining-options/stir-restaurant/,+353(0)16439500,-6.24113,53.345259,Dublin,Dublin,Republic of Ireland
3932,Lakeview Restaurant,http://www.theavon.ie,+353(0)45900670,-6.5331825004639,53.1617051437165,Wicklow,Blessington,Republic of Ireland
3951,Old Music Shop Restaurant,https://www.facebook.com/OldMusicShopRestaurant?fref=ts,+353(0)18797888,-6.2636492,53.3546689,Dublin,Dublin City,Republic of Ireland
3971,McGarrigles Restaurant,https://www.facebook.com/mcgarriglesrestaurant1,+353(0)879528662,-8.27415431638065,54.4804722604193,Donegal,Bundoran,Republic of Ireland
3981,Jade Court Chinese Restaurant,https://www.facebook.com/Jadecourt,+353(0)6741544,-8.20250392093624,52.8609265391457,Tipperary,Nenagh,Republic of Ireland
3991,The Market House Restaurant,http://www.abbeyhoteldonegal.com/food-drink/market-house-restaurant/,+353(0)749721014,-8.11032240117163,54.6538146701443,Donegal,Donegal Town,Republic of Ireland
4035,Haven Restaurant,http://www.downingsbayhotel.com,+353(0)749155586,-7.84222509487267,55.1943249474732,Donegal,Downings,Republic of Ireland
4042,Burzza Restaurant,http://www.burzza.com,+353(0)51844969,-7.11163218650813,52.2577363310744,Waterford,Waterford City,Republic of Ireland
4058,The Butterbean Restaurant,https://www.facebook.com/pages/The-Butterbean-Restaurant-Carndonagh/207595309269035,+353(0)749373693,-7.26220179213885,55.2520971810473,Donegal,Carndonagh,Republic of Ireland
4087,Moorings Seafood Restaurant,http://www.moorings.ie,+353(0)669477108,-10.3693339931225,51.8837274514345,Kerry,Portmagee,Republic of Ireland
4095,An Port Mor Restaurant,http://www.anportmor.com,+353(0)9826730,-9.52277094090058,53.7997063541055,Mayo,Westport,Republic of Ireland
4133,Bastion Restaurant,https://www.facebook.com/BastionKinsale,+353(0)871348510,-8.52250691268921,51.7060440831364,Cork,Kinsale,Republic of Ireland
4138,Upstairs @ West Restaurant,http://www.thetwelvehotel.ie/west-restaurant,+353(0)91597000,-9.15123220943474,53.2504350432091,Galway,Barna,Republic of Ireland
4164,La Cote Seafood Restaurant,http://lacote.ie/,+353(0)539122122,-6.45976427829589,52.3388503439585,Wexford,Wexford Town,Republic of Ireland
4206,Cedars Restaurant,http://www.solislougheskecastle.ie,+353(0)749725100,-8.06617,54.6882,Donegal,Donegal Town,Republic of Ireland
4234,The Ardagh Restaurant,http://www.ardaghhotel.com,+353(0)9521384,-10.0761839823998,53.4327564198856,Galway,Clifden,Republic of Ireland
4237,Red Cliff Lodge Restaurant,http://redclifflodge.ie/,+353(0)657085756,-9.43150520074709,52.8381874533093,Clare,Spanish Point,Republic of Ireland
4244,Romaris Motor Yacht Restaurant and Cruise Boat,http://romaris.ie,+353(0)858326403,-7.94210672128543,53.4232282269749,Westmeath,Athlone,Republic of Ireland
4258,Restaurant 104,http://restaurant104.ie/,+353(0)17978936,-6.25270147731555,53.372106699009,Dublin,Drumcondra,Republic of Ireland
4262,Budd's Restaurant,http://budds.ie,+353(0)2825842,-9.46051,51.562715,Cork,Ballydehob,Republic of Ireland
4269,The Greenery Restaurant,http://www.thegreenery.ie,+353(0)12195966,-6.2351133,53.3208982,Dublin,Donnybrook,Republic of Ireland
4277,Royal Villa Chinese Restaurant,http://royalvilla.ie,+353(0)867279638,-9.0704274,53.2625652,Galway,Galway City,Republic of Ireland
4292,Coach House Hotel Restaurant,http://coachhousesligo.com/restaurant,+353(0)719183111,-8.51517572741677,54.0891313996167,Sligo,Ballymote,Republic of Ireland
4293,The Red Door Country House Restaurant,http://thereddoor.ie,+353(0)749360289,-7.46642239445873,55.0850308136415,Donegal,Buncrana,Republic of Ireland
4349,Indulge restaurant,http://indulgesligo.ie,+353(0)719138585,-8.48080712641232,54.2713073010575,Sligo,Sligo Town,Republic of Ireland
4367,Bayview Restaurant,http://www.bayviewrestaurantinishmore.com,+353(0)867929925,-9.66315312490235,53.123003326319,Galway,Inis Mor,Republic of Ireland
4377,56 Central Restaurant,http://56central.com,+353(0)91569511,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
4380,Berehaven Lodge Restaurant,http://www.berehavenlodge.com/dining-castletownbere.html,+353(0)2771464,-9.833790683551,51.659402790302,Cork,Castletownbere,Republic of Ireland
4388,Quay West Restaurant,http://quaywestdonegal.ie,+353(0)749721590,-8.11132599999996,54.652139,Donegal,Donegal Town,Republic of Ireland
4392,Falguni Indian Restaurant,http://falguni.ie,+353(0)91540006,-9.07272237268832,53.26264775325,Galway,Galway,Republic of Ireland
4396,FIRE Restaurant & Lounge,http://firerestaurant.ie,+353(0)16767200,-6.25827789140169,53.3404527262929,Dublin,Dublin City,Republic of Ireland
4397,The Loft Café & Restaurant,http://theloftmanorhamilton.ie/,+353(0)719835322,-8.173695,54.303569,Leitrim,Manorhamilton,Republic of Ireland
4401,Ballymaloe House Restaurant,http://ballymaloe.ie/our-restaurant-cork/our-restaurant,+353(0)214652531,-8.075021,51.865083,Cork,Shanagarry,Republic of Ireland
4404,Zaragoza Restaurant,http://zaragozadublin.com,+353(0)16794020,-6.26252515557666,53.3421875186425,Dublin,Dublin City Centre,Republic of Ireland
4406,ROUGE Restaurant,http://rougegalway.com,+353(0)91530681,-9.0571893,53.2704869,Galway,Galway City,Republic of Ireland
4413,Saba Restaurant-Baggot Street,http://www.sabadublin.com,+353(0)15631999,-6.24374065230938,53.3335745015308,Dublin,Dublin City Centre,Republic of Ireland
4424,"Tinahely Farm Shop, Restaurant, Activity Centre & Animal Walkway",http://tinahelyfarm.ie,+353(0)878168457,-6.46864459336245,52.7966569388921,Wicklow,Tinahely,Republic of Ireland
4462,Kai Restaurant,http://kaicaferestaurant.com/,,-9.06113143250615,53.2695843307288,Galway,Galway,Republic of Ireland
4479,Hilden Brewery & Tap Room Restaurant,http://www.taproomhilden.com,+44 (0)28 9266 3863,-6.027749,54.520175,Antrim,Lisburn,Northern Ireland
4573,O'Connells Restaurant,http://www.oconnellsrestaurant.com,,-6.2384993,53.3228383,Dublin,Donnybrook,Republic of Ireland
4608,Fifty4 Restaurant & Pizzeria,http://www.fifty4restaurant.com,+353(0)18492724,-6.1056043,53.5777221,Dublin,Dublin,Republic of Ireland
4624,Wild & Native Seafood Restaurant,http://www.wildandnative.ie,+353(0)539132668,-6.38706214729916,52.2737655488536,Wexford,Rosslare,Republic of Ireland
4631,The President’s Restaurant at Longueville House,http://longuevillehouse.ie,+353(0)2247156,-8.72246214472193,52.1362633991551,Cork,Mallow,Republic of Ireland
4643,Dillon's Restaurant,http://www.dillonsrestaurant.ie,+353(0)238869609,-8.76586999023163,51.6438882497821,Cork,Timoleague,Republic of Ireland
4652,The Restaurant by Johnnie Cooke,http://johnniecooke.ie,+353(0)16171163,-6.25992865650096,53.3424376941033,Dublin,Dublin City,Republic of Ireland
4685,Chandpur Indian Restaurant,http://www.chandpurdonegal.com,+353(0)749725452,-8.10815241920659,54.6534848555196,Donegal,Donegal Town,Republic of Ireland
